classical_states,phases_per_macrostate,hidden_cycle_affinity,reverse_fraction,reset_mixing,asymptotic_kl_rate,work_total_ep_rate,thermal_total_ep_rate,total_ep_rate,work_medium_entropy_rate,thermal_medium_entropy_rate,medium_total_rate,stationary_balance_error,minimum_stationary_probability,forward_rates,iterations,objective_evaluations
25,12,20.0,0.4345982085070782,1.0,0.03944386304486759,3.3783500626706853,0.05280976360757046,3.4311598262782557,3.395863980529251,0.03529584574900531,3.431159826278256,-6.245004513516506e-16,0.0074612936021221975,26.1503058542 19.2245531339 17.0211150593 20.1840962229 25.9847804749 31.2503092576 35.7488944192 30.1275017203 36.5470968664 28.1928429216 24.9929703996 17.2892363593 21.732599011 13.3082980919 17.419346053 28.9196808205 39.0273866294 46.2849572075 42.5378638384 40.9369001117 32.5401121947 29.222135686 23.18208942 16.4354059253,220,340
31,15,20.0,0.513417119032592,1.0,0.03927435592948101,3.298871026825935,0.0531647130640459,3.3520357398899807,3.3156505680755277,0.036385171814453665,3.352035739889981,-6.661338147750939e-16,0.006471074189504247,34.3300561124 27.368525984 23.435013386 23.9468453072 27.5296490248 40.2899232799 40.5085720127 44.7976441596 44.9234598236 54.1349424436 46.9222274522 44.5628890828 38.627602453 34.4930247685 25.6526104255 27.9166391867 24.1350560654 19.0505857334 25.4600950013 43.095492291 46.8332410541 48.6806238825 59.0213653629 53.6982415518 75.1853283244 48.0146135358 41.8605138134 41.4943046699 34.9211777318 27.6678932929,220,313
25,12,40.0,0.18887560283756183,1.0,0.029720834597239197,7.1041950268814915,0.06187054006726863,7.1660655669487605,7.130927432356072,0.03513813459268721,7.166065566948759,1.672273430841642e-15,0.006856546508413319,14.0359426227 11.8283207339 14.4698605062 19.005214257 23.196834972 23.9891291784 29.4231814236 24.0160565319 22.8323085487 19.4715318438 16.6570218495 13.1621325127 10.8371532572 11.0277726124 16.8382063339 24.1794642472 31.6981234954 33.7081430678 32.1697422561 26.3286616466 23.5272213108 20.240527529 15.5237335341 12.2468189099,220,335
31,15,40.0,0.26359713811572677,1.0,0.028617181070651677,7.096027412653314,0.05935665457081794,7.155384067224132,7.120601134388137,0.034782932835997135,7.155384067224134,-2.1510571102112408e-15,0.005639658942697061,20.8113431227 16.1862582795 17.969419765 20.9377652929 25.2527395402 30.4850680004 35.5244476859 36.8567614106 34.9719815864 36.5601629156 31.0826512142 30.3794435839 25.1408880909 21.5238179777 17.4448265946 17.2694341888 13.7561678751 17.2318461896 27.4369865132 30.0978534977 42.2516801867 42.7525413297 45.9547709304 38.9987180837 36.442284238 33.0231752006 29.2481090817 24.6172867093 19.5856514917 17.086671935,220,348
25,12,60.0,0.0820849986238988,1.0,0.025787037659455815,10.737163365169904,0.06748010091022809,10.804643466080131,10.770006991976048,0.03463647410408432,10.804643466080133,-1.3253287356462806e-15,0.006740448203765689,10.2179439247 10.9321663452 14.0588457185 18.6096512661 22.087938955 24.3473190907 23.1395022784 22.5060525992 20.7217587307 16.4253591962 14.5721248794 11.9038744828 8.15672358941 11.0687863642 17.3496922991 23.8286979633 28.2868898647 30.3520155688 28.94711293 24.3468433386 20.4242712954 16.0949702959 13.6786773688 10.6478136031,220,352
31,15,60.0,0.1353352832366127,1.0,0.02392323519394895,10.734056667919308,0.06766053673789156,10.8017172046572,10.766546901344991,0.03517030331220816,10.8017172046572,0.0,0.004350750456340257,14.7358209766 14.1161301725 16.4636883966 19.5851823819 24.2815323684 27.8753680649 29.9851437382 31.8521437396 31.0790565024 29.2200110786 25.7887376143 23.7500285847 21.1310532523 18.60726979 14.8276165682 11.1884385013 12.5546318199 18.354014757 25.3184422994 31.1390000548 49.6301473293 36.2879656933 37.6018568328 36.9993122352 31.8387614801 27.848775978 23.1050513723 19.6320387117 16.5443534107 14.0178208981,220,363
